id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
BCH-0001354,invoice_riset_202509_6181.pdf,340232,2024-10-12,portal-upload-mobile,invoice_riset_202509_6181|340232|rekap arsip approved
BCH-0000109,kontrak_teknologi_202506_3250.png,3394869,2024-11-24,cloud-storage-azure,kontrak_teknologi_202506_3250|3394869|approved periode arsip
BCH-0001242,log_audit_202409_2603.xls,263183,2024-05-11,server-arsip-medan,log_audit_202409_2603|263183|data periode final
BCH-0000664,backup_keuangan_202401_0437.xlsx,268452167,2024-06-27,server-arsip-makassar,backup_keuangan_202401_0437|268452167|total draft data
DUP-0000135,log_keuangan_202308_8509.pdf,384127,2024-07-24,server-arsip-surabaya,log|keuangan|384127|arsip periode draft dokumen data
BCH-0000817,memo_pemasaran_202505_9307.doc,9987191,2024-10-04,cloud-storage-azure,memo_pemasaran_202505_9307|9987191|draft data total
DUP-0000182,backup_operasional_202311_1235.json,158318337,2023-03-15,cloud-storage-gcp,backup|operasional|158318337|rekap final dokumen approved
DUP-0000330,gambar_manajemen_202305_8315.xml,742956,2023-03-17,nas-lokal-02,gambar|manajemen|742956|arsip draft final
BCH-0003321,log_manajemen_202404_4425.png,1491771,2024-07-21,portal-upload-mobile,log_manajemen_202404_4425|1491771|rekap draft pending
BCH-0002589,memo_pemasaran_202409_3946.txt,58791,2024-01-06,cloud-storage-azure,memo_pemasaran_202409_3946|58791|draft final pending
BCH-0000336,log_pemasaran_202412_0254.xls,304665,2024-01-18,server-arsip-semarang,log_pemasaran_202412_0254|304665|periode rekap draft
BCH-0003257,dataset_manajemen_202405_3051.doc,2177192,2024-12-21,portal-upload-mobile,dataset_manajemen_202405_3051|2177192|data revisi total
BCH-0000155,backup_keuangan_202411_6193.jpg,35674922,2024-09-22,server-arsip-medan,backup_keuangan_202411_6193|35674922|pending draft data
BCH-0004238,presentasi_manajemen_202402_4672.doc,172009,2024-06-20,server-arsip-semarang,presentasi_manajemen_202402_4672|172009|draft revisi rekap
BCH-0002131,laporan_keuangan_202507_3965.pdf,495467,2024-11-04,ftp-cabang,laporan_keuangan_202507_3965|495467|draft pending periode
BCH-0004139,memo_keuangan_202508_3821.jpg,29306638,2024-10-28,portal-upload-mobile,memo_keuangan_202508_3821|29306638|final periode revisi
BCH-0004443,presentasi_pemasaran_202401_9764.zip,27623525,2024-04-22,server-arsip-makassar,presentasi_pemasaran_202401_9764|27623525|periode revisi arsip
BCH-0001475,laporan_sdm_202510_8849.json,4388534,2024-07-23,server-arsip-makassar,laporan_sdm_202510_8849|4388534|final periode rekap
BCH-0000552,surat_sdm_202402_1136.rar,345143,2024-12-01,portal-upload-mobile,surat_sdm_202402_1136|345143|total arsip data
BCH-0000138,dataset_operasional_202509_5120.png,200498,2024-08-08,server-arsip-medan,dataset_operasional_202509_5120|200498|rekap final total
DUP-0000463,dataset_logistik_202405_2840.docx,25268398,2024-06-11,nas-lokal-01,dataset|logistik|25268398|periode data revisi final file
DUP-0000098,memo_hukum_202309_1047.pdf,235089,2023-06-23,portal-upload-web,memo|hukum|235089|total pending data arsip draft
BCH-0002316,dataset_operasional_202508_0145.txt,59535,2024-09-22,portal-upload-mobile,dataset_operasional_202508_0145|59535|final periode approved
DUP-0000134,gambar_operasional_202206_0613.txt,1968114,2023-02-18,server-arsip-bandung,gambar|operasional|1968114|arsip rekap pending file
BCH-0003618,gambar_manajemen_202408_0730.jpg,836641,2024-10-16,server-arsip-medan,gambar_manajemen_202408_0730|836641|revisi approved total
BCH-0002186,backup_teknologi_202401_7949.xlsx,37652110,2024-09-14,server-arsip-semarang,backup_teknologi_202401_7949|37652110|final total data
BCH-0002916,kontrak_operasional_202404_2420.pdf,52237,2024-04-23,server-arsip-semarang,kontrak_operasional_202404_2420|52237|arsip pending periode
BCH-0001716,kontrak_keuangan_202504_0185.doc,37817,2024-05-21,nas-lokal-03,kontrak_keuangan_202504_0185|37817|rekap data draft
BCH-0001126,log_pemasaran_202510_6651.json,1956867,2024-09-07,cloud-storage-azure,log_pemasaran_202510_6651|1956867|final draft total
BCH-0000136,gambar_manajemen_202408_8470.jpg,1774999,2024-08-23,server-arsip-medan,gambar_manajemen_202408_8470|1774999|draft pending rekap
BCH-0002037,invoice_hukum_202411_0230.doc,3619648,2024-11-05,ftp-cabang,invoice_hukum_202411_0230|3619648|approved revisi data
BCH-0000117,surat_operasional_202509_3915.jpeg,30181414,2024-05-08,portal-upload-mobile,surat_operasional_202509_3915|30181414|approved arsip data
BCH-0002781,memo_manajemen_202402_0572.xlsx,450934,2024-10-25,nas-lokal-03,memo_manajemen_202402_0572|450934|data arsip periode
BCH-0002139,backup_riset_202411_6635.xlsx,1928461,2024-12-21,ftp-cabang,backup_riset_202411_6635|1928461|approved data draft
BCH-0000824,kontrak_sdm_202503_3596.pdf,3416426,2024-07-26,server-arsip-makassar,kontrak_sdm_202503_3596|3416426|final rekap pending
BCH-0001878,dataset_riset_202510_2124.doc,1093452,2024-03-31,server-arsip-semarang,dataset_riset_202510_2124|1093452|rekap approved periode
BCH-0002336,laporan_riset_202508_0142.doc,37406307,2024-12-05,nas-lokal-04,laporan_riset_202508_0142|37406307|data revisi pending
DUP-0000278,invoice_teknologi_202301_8752.csv,104079,2022-09-17,cloud-storage-gcp,invoice|teknologi|104079|rekap arsip final
DUP-0000022,backup_audit_202406_3589.csv,20442984,2023-01-25,portal-upload-web,backup|audit|20442984|data file periode total
BCH-0001429,gambar_riset_202405_4619.jpg,90364290,2024-12-09,server-arsip-makassar,gambar_riset_202405_4619|90364290|pending arsip periode
BCH-0002359,dataset_riset_202410_1661.xlsx,471228,2024-03-08,server-arsip-medan,dataset_riset_202410_1661|471228|revisi total rekap
BCH-0000561,surat_logistik_202512_3025.json,321660,2024-09-14,portal-upload-mobile,surat_logistik_202512_3025|321660|draft arsip periode
BCH-0003672,dataset_hukum_202408_3686.json,4687578,2024-09-10,nas-lokal-03,dataset_hukum_202408_3686|4687578|draft data rekap
BCH-0000551,log_sdm_202506_3780.xls,660473,2024-08-14,server-arsip-makassar,log_sdm_202506_3780|660473|draft approved revisi
BCH-0001740,laporan_riset_202504_6377.xls,310218,2024-12-02,cloud-storage-azure,laporan_riset_202504_6377|310218|rekap arsip approved
BCH-0003666,log_riset_202402_2255.txt,420636,2024-03-11,ftp-cabang,log_riset_202402_2255|420636|rekap final approved
BCH-0000330,memo_riset_202502_7690.png,499409520,2024-03-29,server-arsip-semarang,memo_riset_202502_7690|499409520|approved data rekap
BCH-0000797,surat_keuangan_202511_8884.xml,4667385,2024-07-10,cloud-storage-azure,surat_keuangan_202511_8884|4667385|rekap approved data
BCH-0000691,log_pemasaran_202408_3157.pdf,3867299,2024-03-05,server-arsip-semarang,log_pemasaran_202408_3157|3867299|revisi arsip periode
BCH-0000978,log_manajemen_202407_3476.csv,244493,2024-05-03,server-arsip-medan,log_manajemen_202407_3476|244493|approved pending arsip
BCH-0003692,gambar_teknologi_202410_0204.zip,3503690,2024-11-15,server-arsip-makassar,gambar_teknologi_202410_0204|3503690|pending arsip periode
BCH-0002786,presentasi_manajemen_202407_1689.pdf,3676780,2024-08-21,ftp-cabang,presentasi_manajemen_202407_1689|3676780|pending approved arsip
BCH-0002480,presentasi_riset_202503_7934.xls,201642947,2024-08-04,server-arsip-medan,presentasi_riset_202503_7934|201642947|final revisi arsip
BCH-0001756,log_manajemen_202509_0888.pdf,3439431,2024-10-08,nas-lokal-03,log_manajemen_202509_0888|3439431|total pending draft
BCH-0003000,presentasi_audit_202503_4826.txt,298116,2024-08-05,server-arsip-medan,presentasi_audit_202503_4826|298116|pending data draft
BCH-0001337,presentasi_audit_202407_5316.txt,3611244,2024-07-15,ftp-cabang,presentasi_audit_202407_5316|3611244|pending arsip revisi
BCH-0000357,presentasi_sdm_202407_3244.doc,193305747,2024-04-10,ftp-cabang,presentasi_sdm_202407_3244|193305747|draft final revisi
BCH-0004227,surat_manajemen_202410_3967.xlsx,2855714,2024-05-31,ftp-cabang,surat_manajemen_202410_3967|2855714|revisi final arsip
BCH-0001359,invoice_pemasaran_202408_2460.csv,4703848,2024-12-05,server-arsip-makassar,invoice_pemasaran_202408_2460|4703848|revisi data approved
BCH-0000305,log_hukum_202512_7023.jpg,397003091,2024-02-06,cloud-storage-azure,log_hukum_202512_7023|397003091|data rekap revisi
BCH-0002800,kontrak_audit_202412_9143.txt,43340,2024-11-29,server-arsip-makassar,kontrak_audit_202412_9143|43340|pending data total
BCH-0000945,laporan_riset_202511_3023.jpeg,4349952,2024-09-08,server-arsip-medan,laporan_riset_202511_3023|4349952|periode arsip draft
BCH-0002921,presentasi_audit_202504_4390.jpg,137852,2024-08-30,nas-lokal-04,presentasi_audit_202504_4390|137852|rekap data revisi
BCH-0000700,log_pemasaran_202505_0875.zip,99733561,2024-06-02,cloud-storage-azure,log_pemasaran_202505_0875|99733561|pending draft approved
DUP-0000250,invoice_hukum_202406_7450.xml,2833927,2024-09-26,nas-lokal-01,invoice|hukum|2833927|rekap total pending draft data
BCH-0003022,gambar_keuangan_202501_1744.png,312946,2024-10-24,nas-lokal-03,gambar_keuangan_202501_1744|312946|revisi data rekap
BCH-0001135,memo_keuangan_202402_3912.pdf,1691250,2024-12-09,portal-upload-mobile,memo_keuangan_202402_3912|1691250|periode approved rekap
BCH-0000870,laporan_keuangan_202509_1082.jpeg,64966,2024-02-07,server-arsip-makassar,laporan_keuangan_202509_1082|64966|approved final arsip
BCH-0002592,kontrak_audit_202504_7641.zip,408975,2024-06-02,ftp-cabang,kontrak_audit_202504_7641|408975|arsip total revisi
BCH-0000829,surat_audit_202401_5187.doc,7166114,2024-02-04,nas-lokal-03,surat_audit_202401_5187|7166114|total data draft
BCH-0002773,dataset_sdm_202511_9954.zip,478988,2024-05-13,nas-lokal-04,dataset_sdm_202511_9954|478988|total arsip rekap
BCH-0000758,surat_operasional_202406_8230.jpg,328896,2024-06-02,cloud-storage-azure,surat_operasional_202406_8230|328896|periode data draft
BCH-0003670,dataset_sdm_202503_2294.jpg,4976708,2024-10-28,ftp-cabang,dataset_sdm_202503_2294|4976708|final rekap data
BCH-0002467,backup_keuangan_202506_5935.xls,371120,2024-02-25,cloud-storage-azure,backup_keuangan_202506_5935|371120|final arsip total
BCH-0000719,backup_logistik_202405_7923.zip,377268324,2024-11-28,nas-lokal-03,backup_logistik_202405_7923|377268324|rekap arsip approved
BCH-0000173,laporan_operasional_202403_8338.txt,360153,2024-05-27,ftp-cabang,laporan_operasional_202403_8338|360153|pending total rekap
BCH-0001945,invoice_keuangan_202403_2108.doc,3693866,2024-11-26,ftp-cabang,invoice_keuangan_202403_2108|3693866|revisi periode approved
BCH-0003824,kontrak_audit_202512_3018.pdf,375891,2024-12-18,nas-lokal-04,kontrak_audit_202512_3018|375891|data draft total
DUP-0000156,log_teknologi_202201_2303.docx,1307036,2022-01-11,nas-lokal-01,log|teknologi|1307036|dokumen arsip total draft
BCH-0000487,laporan_audit_202404_3359.txt,45181,2024-02-22,server-arsip-makassar,laporan_audit_202404_3359|45181|revisi pending approved
BCH-0001469,surat_riset_202404_6634.xml,1554832,2024-09-23,server-arsip-makassar,surat_riset_202404_6634|1554832|total revisi arsip
BCH-0002699,gambar_teknologi_202407_6426.csv,188521,2024-07-06,nas-lokal-04,gambar_teknologi_202407_6426|188521|final arsip periode
BCH-0001578,dataset_keuangan_202512_8124.xls,33645,2024-10-31,server-arsip-semarang,dataset_keuangan_202512_8124|33645|pending periode total
BCH-0002494,kontrak_riset_202412_9144.jpeg,187833,2024-04-01,server-arsip-makassar,kontrak_riset_202412_9144|187833|arsip final rekap
BCH-0004065,backup_sdm_202502_5562.zip,8035342,2024-02-24,nas-lokal-03,backup_sdm_202502_5562|8035342|revisi draft rekap
BCH-0001713,memo_pemasaran_202503_8724.xml,533131,2024-05-28,portal-upload-mobile,memo_pemasaran_202503_8724|533131|final revisi arsip
BCH-0001621,log_pemasaran_202505_0657.jpeg,335435070,2024-03-27,cloud-storage-azure,log_pemasaran_202505_0657|335435070|revisi final draft
BCH-0003025,laporan_teknologi_202411_8158.pdf,18840308,2024-08-19,nas-lokal-04,laporan_teknologi_202411_8158|18840308|final revisi rekap
BCH-0003865,memo_logistik_202409_9984.xml,38754281,2024-08-16,portal-upload-mobile,memo_logistik_202409_9984|38754281|revisi approved data
BCH-0002710,log_keuangan_202511_4410.zip,183450,2024-12-07,server-arsip-medan,log_keuangan_202511_4410|183450|arsip data final
BCH-0001703,backup_operasional_202501_8795.txt,2189822,2024-09-29,ftp-cabang,backup_operasional_202501_8795|2189822|rekap pending total
DUP-0000417,kontrak_audit_202308_7844.docx,43524798,2024-06-21,nas-lokal-01,kontrak|audit|43524798|rekap final pending
BCH-0000381,memo_audit_202508_7980.rar,42943275,2024-04-10,nas-lokal-04,memo_audit_202508_7980|42943275|approved total data
BCH-0000816,kontrak_sdm_202402_8556.xls,1787265,2024-12-28,server-arsip-makassar,kontrak_sdm_202402_8556|1787265|data revisi final
BCH-0000927,log_audit_202508_7393.pdf,3357576,2024-11-24,cloud-storage-azure,log_audit_202508_7393|3357576|periode final draft
BCH-0002386,surat_pemasaran_202401_5710.jpg,18031053,2024-01-21,nas-lokal-04,surat_pemasaran_202401_5710|18031053|periode approved rekap
DUP-0000402,memo_audit_202211_3569.csv,475315,2022-08-20,cloud-storage-aws,memo|audit|475315|approved draft rekap periode final
BCH-0000760,kontrak_operasional_202505_7543.txt,41036671,2024-02-07,server-arsip-makassar,kontrak_operasional_202505_7543|41036671|data periode total
BCH-0003393,kontrak_hukum_202504_7410.zip,33141,2024-06-12,server-arsip-makassar,kontrak_hukum_202504_7410|33141|final rekap data
BCH-0002435,invoice_audit_202408_2213.xlsx,4281887,2024-09-28,portal-upload-mobile,invoice_audit_202408_2213|4281887|revisi rekap data
BCH-0003039,backup_audit_202402_2971.json,4125007,2024-03-20,server-arsip-makassar,backup_audit_202402_2971|4125007|periode total data
BCH-0003132,laporan_riset_202403_1426.jpg,133365,2024-05-10,nas-lokal-04,laporan_riset_202403_1426|133365|total final periode
BCH-0002460,memo_keuangan_202501_2762.rar,363599,2024-07-01,ftp-cabang,memo_keuangan_202501_2762|363599|pending arsip revisi
DUP-0000228,laporan_hukum_202402_3315.jpg,3338621,2022-10-13,backup-eksternal,laporan|hukum|3338621|pending periode final draft file
BCH-0003003,gambar_riset_202401_0491.doc,363840,2024-10-28,nas-lokal-03,gambar_riset_202401_0491|363840|approved pending final
BCH-0004264,presentasi_hukum_202406_2400.txt,131735042,2024-12-14,nas-lokal-03,presentasi_hukum_202406_2400|131735042|data pending periode
BCH-0003198,memo_hukum_202403_6527.jpeg,3370284,2024-10-06,portal-upload-mobile,memo_hukum_202403_6527|3370284|arsip total revisi
BCH-0003948,presentasi_riset_202505_1224.xml,161128,2024-06-28,server-arsip-makassar,presentasi_riset_202505_1224|161128|arsip revisi periode
BCH-0002788,surat_manajemen_202404_6307.rar,3656636,2024-12-18,ftp-cabang,surat_manajemen_202404_6307|3656636|pending revisi data
BCH-0000593,surat_pemasaran_202502_8908.txt,1414521,2024-07-06,cloud-storage-azure,surat_pemasaran_202502_8908|1414521|pending arsip total
BCH-0000917,presentasi_logistik_202509_2998.xml,409073,2024-02-15,ftp-cabang,presentasi_logistik_202509_2998|409073|rekap data arsip
DUP-0000272,dataset_keuangan_202303_1403.zip,309192,2024-12-08,nas-lokal-01,dataset|keuangan|309192|arsip file data
BCH-0003798,laporan_hukum_202401_1056.xls,3774758,2024-06-04,server-arsip-medan,laporan_hukum_202401_1056|3774758|revisi approved rekap
BCH-0002161,laporan_teknologi_202410_1374.pdf,203818,2024-01-09,server-arsip-makassar,laporan_teknologi_202410_1374|203818|total rekap final
BCH-0002944,gambar_logistik_202410_0973.xml,33629348,2024-02-04,server-arsip-makassar,gambar_logistik_202410_0973|33629348|data approved rekap
BCH-0003438,gambar_riset_202504_1918.jpeg,3320777,2024-12-18,ftp-cabang,gambar_riset_202504_1918|3320777|final periode rekap
DUP-0000067,presentasi_operasional_202202_7584.zip,273949,2023-01-03,server-arsip-surabaya,presentasi|operasional|273949|rekap total approved final
BCH-0004011,presentasi_hukum_202503_5848.doc,210914,2024-11-21,server-arsip-makassar,presentasi_hukum_202503_5848|210914|approved pending rekap
BCH-0003759,laporan_audit_202507_3794.json,332912,2024-11-14,portal-upload-mobile,laporan_audit_202507_3794|332912|total pending data
DUP-0000385,presentasi_pemasaran_202407_7011.jpg,2237443,2022-09-05,cloud-storage-aws,presentasi|pemasaran|2237443|total draft data
BCH-0001447,log_riset_202509_1474.doc,246506,2024-02-04,portal-upload-mobile,log_riset_202509_1474|246506|total final draft
BCH-0000371,backup_pemasaran_202501_0686.json,1624770,2024-04-26,nas-lokal-04,backup_pemasaran_202501_0686|1624770|rekap approved arsip
BCH-0003135,invoice_pemasaran_202411_0098.jpeg,4959783,2024-06-21,server-arsip-medan,invoice_pemasaran_202411_0098|4959783|rekap total revisi
BCH-0000051,surat_sdm_202503_6960.pdf,459676,2024-05-19,server-arsip-semarang,surat_sdm_202503_6960|459676|final pending total
BCH-0004047,dataset_manajemen_202501_9282.docx,356932,2024-07-23,server-arsip-makassar,dataset_manajemen_202501_9282|356932|pending periode data
BCH-0002994,invoice_keuangan_202502_5875.xlsx,32160809,2024-04-04,nas-lokal-04,invoice_keuangan_202502_5875|32160809|draft total final
BCH-0000881,presentasi_operasional_202512_8737.csv,105339,2024-05-29,server-arsip-semarang,presentasi_operasional_202512_8737|105339|rekap revisi total
BCH-0000462,laporan_sdm_202408_8739.txt,485188,2024-12-21,nas-lokal-03,laporan_sdm_202408_8739|485188|rekap draft approved
BCH-0003592,invoice_teknologi_202407_5555.docx,46653427,2024-01-26,nas-lokal-04,invoice_teknologi_202407_5555|46653427|periode arsip data
BCH-0000753,backup_teknologi_202510_5074.pdf,1344498,2024-08-01,server-arsip-makassar,backup_teknologi_202510_5074|1344498|rekap revisi data
BCH-0001312,dataset_manajemen_202412_7064.json,344173,2024-06-15,cloud-storage-azure,dataset_manajemen_202412_7064|344173|periode final rekap
BCH-0002111,laporan_logistik_202407_0482.xml,3263875,2024-06-17,server-arsip-semarang,laporan_logistik_202407_0482|3263875|rekap final revisi
DUP-0000141,log_logistik_202401_3111.pdf,4829585,2023-08-20,backup-eksternal,log|logistik|4829585|final file pending periode
BCH-0000854,surat_operasional_202406_5385.json,18129111,2024-05-20,server-arsip-semarang,surat_operasional_202406_5385|18129111|data final revisi
BCH-0003270,log_sdm_202408_7461.json,45607688,2024-07-18,server-arsip-semarang,log_sdm_202408_7461|45607688|periode data arsip
BCH-0001853,invoice_audit_202509_0399.jpg,4626408,2024-10-31,server-arsip-semarang,invoice_audit_202509_0399|4626408|revisi periode final
BCH-0000784,invoice_audit_202409_1932.txt,2884929,2024-08-06,ftp-cabang,invoice_audit_202409_1932|2884929|arsip periode draft
BCH-0002445,kontrak_teknologi_202403_3131.xlsx,10067866,2024-10-02,server-arsip-semarang,kontrak_teknologi_202403_3131|10067866|revisi draft arsip
BCH-0004432,kontrak_teknologi_202403_5909.json,3024587,2024-01-25,ftp-cabang,kontrak_teknologi_202403_5909|3024587|revisi final pending
BCH-0001907,laporan_hukum_202503_3543.png,2643355,2024-04-19,ftp-cabang,laporan_hukum_202503_3543|2643355|rekap revisi pending
BCH-0001652,invoice_teknologi_202507_5757.rar,13510773,2024-09-04,nas-lokal-04,invoice_teknologi_202507_5757|13510773|final data revisi
BCH-0004185,presentasi_manajemen_202403_8423.json,143112172,2024-06-14,server-arsip-semarang,presentasi_manajemen_202403_8423|143112172|pending total data
BCH-0001950,invoice_pemasaran_202403_6747.csv,4351861,2024-09-23,nas-lokal-03,invoice_pemasaran_202403_6747|4351861|data revisi arsip
BCH-0003895,surat_pemasaran_202404_2669.txt,3613653,2024-03-31,server-arsip-medan,surat_pemasaran_202404_2669|3613653|draft approved rekap
BCH-0000724,invoice_logistik_202508_2675.rar,1449508,2024-10-16,nas-lokal-04,invoice_logistik_202508_2675|1449508|rekap final draft
BCH-0003137,dataset_audit_202508_2970.csv,373511,2024-01-27,portal-upload-mobile,dataset_audit_202508_2970|373511|periode rekap final
BCH-0003496,memo_audit_202503_9738.doc,144313,2024-10-26,portal-upload-mobile,memo_audit_202503_9738|144313|revisi rekap pending
BCH-0001467,log_teknologi_202409_4952.xlsx,247391,2024-08-29,server-arsip-makassar,log_teknologi_202409_4952|247391|total revisi rekap
BCH-0004286,backup_logistik_202504_8077.pdf,332732090,2024-12-11,nas-lokal-03,backup_logistik_202504_8077|332732090|revisi pending total
BCH-0003226,backup_audit_202404_0229.txt,389732,2024-09-12,portal-upload-mobile,backup_audit_202404_0229|389732|pending revisi approved
BCH-0004077,log_operasional_202405_0410.jpg,338388,2024-06-15,server-arsip-semarang,log_operasional_202405_0410|338388|data revisi final
DUP-0000133,surat_manajemen_202309_8603.pdf,39413136,2023-06-15,cloud-storage-gcp,surat|manajemen|39413136|final file arsip
BCH-0001599,log_riset_202408_7316.txt,7678749,2024-08-18,nas-lokal-03,log_riset_202408_7316|7678749|arsip pending total
BCH-0002088,memo_keuangan_202402_3916.xlsx,89508,2024-09-01,server-arsip-medan,memo_keuangan_202402_3916|89508|total final approved
BCH-0002525,presentasi_riset_202509_8834.txt,40164511,2024-11-20,cloud-storage-azure,presentasi_riset_202509_8834|40164511|rekap final draft
BCH-0001116,gambar_operasional_202511_5113.xls,400825,2024-08-31,ftp-cabang,gambar_operasional_202511_5113|400825|arsip final draft
BCH-0000929,surat_riset_202402_0624.json,366339,2024-05-21,server-arsip-semarang,surat_riset_202402_0624|366339|data total rekap
BCH-0003805,invoice_riset_202411_3762.json,31602871,2024-06-30,cloud-storage-azure,invoice_riset_202411_3762|31602871|revisi rekap pending
BCH-0001462,log_logistik_202504_1670.doc,405746,2024-03-03,portal-upload-mobile,log_logistik_202504_1670|405746|data draft total
BCH-0002332,memo_manajemen_202501_9663.jpeg,29983483,2024-03-03,ftp-cabang,memo_manajemen_202501_9663|29983483|periode pending final
BCH-0002776,surat_keuangan_202512_5589.doc,41277314,2024-01-22,cloud-storage-azure,surat_keuangan_202512_5589|41277314|draft pending revisi
BCH-0002279,gambar_teknologi_202412_7724.png,100076080,2024-03-06,server-arsip-medan,gambar_teknologi_202412_7724|100076080|total draft revisi
BCH-0000857,log_pemasaran_202404_2146.xml,2135006,2024-11-26,server-arsip-makassar,log_pemasaran_202404_2146|2135006|data final periode
BCH-0000937,backup_hukum_202505_4974.docx,4117147,2024-04-19,nas-lokal-04,backup_hukum_202505_4974|4117147|draft pending rekap
BCH-0002615,kontrak_keuangan_202402_6877.json,143581,2024-06-23,server-arsip-makassar,kontrak_keuangan_202402_6877|143581|data pending revisi
BCH-0003737,memo_logistik_202406_1385.jpg,949521,2024-04-01,nas-lokal-04,memo_logistik_202406_1385|949521|total pending rekap
BCH-0000033,presentasi_sdm_202406_7019.xml,9775426,2024-12-22,nas-lokal-04,presentasi_sdm_202406_7019|9775426|revisi draft final
BCH-0004476,log_hukum_202503_4643.xlsx,439817747,2024-12-27,server-arsip-makassar,log_hukum_202503_4643|439817747|final revisi rekap
BCH-0000875,invoice_sdm_202505_7857.doc,408945,2024-08-29,nas-lokal-04,invoice_sdm_202505_7857|408945|final draft data
BCH-0000914,invoice_audit_202502_6699.rar,3043255,2024-10-31,server-arsip-makassar,invoice_audit_202502_6699|3043255|periode final rekap
BCH-0004199,kontrak_audit_202512_9671.txt,138200,2024-04-12,nas-lokal-04,kontrak_audit_202512_9671|138200|total data draft
BCH-0002165,surat_keuangan_202508_4586.jpg,183928508,2024-03-31,server-arsip-medan,surat_keuangan_202508_4586|183928508|data draft revisi
BCH-0003271,backup_audit_202407_5855.csv,2194073,2024-04-06,cloud-storage-azure,backup_audit_202407_5855|2194073|approved total periode
BCH-0003283,invoice_operasional_202507_4374.jpeg,360187,2024-06-24,nas-lokal-03,invoice_operasional_202507_4374|360187|rekap pending draft
BCH-0004491,presentasi_sdm_202509_6682.docx,4582413,2024-12-27,server-arsip-semarang,presentasi_sdm_202509_6682|4582413|approved pending periode
BCH-0003973,log_operasional_202510_8765.rar,118816,2024-12-14,ftp-cabang,log_operasional_202510_8765|118816|final periode arsip
BCH-0000476,gambar_pemasaran_202408_5991.txt,1011992,2024-08-27,cloud-storage-azure,gambar_pemasaran_202408_5991|1011992|periode approved pending
BCH-0002922,laporan_riset_202402_1485.zip,4138601,2024-01-07,nas-lokal-03,laporan_riset_202402_1485|4138601|total draft data
BCH-0000782,gambar_manajemen_202512_0665.pdf,4280007,2024-10-02,server-arsip-makassar,gambar_manajemen_202512_0665|4280007|arsip revisi draft
DUP-0000474,presentasi_riset_202405_1451.pdf,287885463,2022-12-06,server-arsip-jakarta,presentasi|riset|287885463|data final arsip total dokumen
BCH-0002121,surat_audit_202505_1540.png,402694,2024-02-04,nas-lokal-04,surat_audit_202505_1540|402694|draft data approved
DUP-0000404,dataset_riset_202401_2280.csv,22184,2022-11-11,nas-lokal-01,dataset|riset|22184|data dokumen file approved arsip
DUP-0000136,kontrak_pemasaran_202209_6943.jpg,469845759,2024-07-14,server-arsip-jakarta,kontrak|pemasaran|469845759|pending dokumen final
BCH-0000032,surat_operasional_202411_7881.xls,2888393,2024-09-26,portal-upload-mobile,surat_operasional_202411_7881|2888393|draft periode revisi
BCH-0002257,presentasi_teknologi_202407_4591.txt,405584,2024-03-15,server-arsip-medan,presentasi_teknologi_202407_4591|405584|arsip pending periode
DUP-0000106,memo_pemasaran_202402_3534.json,243610,2024-06-28,nas-lokal-02,memo|pemasaran|243610|final periode approved dokumen
BCH-0003916,gambar_keuangan_202508_0293.rar,24536252,2024-05-31,cloud-storage-azure,gambar_keuangan_202508_0293|24536252|draft final pending
BCH-0001254,surat_sdm_202502_4961.rar,353483,2024-11-28,portal-upload-mobile,surat_sdm_202502_4961|353483|approved total revisi
BCH-0000385,laporan_riset_202402_7844.txt,2715046,2024-11-15,server-arsip-medan,laporan_riset_202402_7844|2715046|data rekap draft
DUP-0000002,surat_pemasaran_202201_0432.xml,2410549,2023-02-06,ftp-pusat,surat|pemasaran|2410549|approved data rekap arsip pending
DUP-0000392,dataset_sdm_202207_3010.txt,969736,2022-06-08,backup-eksternal,dataset|sdm|969736|draft data approved dokumen
DUP-0000113,invoice_riset_202211_9915.xlsx,1793476,2023-11-23,portal-upload-web,invoice|riset|1793476|rekap total file
BCH-0000901,dataset_riset_202405_1439.xml,423717,2024-01-15,ftp-cabang,dataset_riset_202405_1439|423717|periode approved pending
BCH-0003911,laporan_riset_202501_4477.csv,4226867,2024-02-08,server-arsip-semarang,laporan_riset_202501_4477|4226867|data final rekap
BCH-0003160,dataset_logistik_202510_0124.jpg,324311,2024-11-01,server-arsip-makassar,dataset_logistik_202510_0124|324311|pending total approved
BCH-0003482,memo_manajemen_202511_3159.rar,12302,2024-05-22,ftp-cabang,memo_manajemen_202511_3159|12302|approved periode revisi
BCH-0003639,gambar_sdm_202503_4069.jpeg,178519,2024-05-02,cloud-storage-azure,gambar_sdm_202503_4069|178519|arsip draft approved
BCH-0001705,backup_manajemen_202505_0086.txt,3910431,2024-06-24,nas-lokal-04,backup_manajemen_202505_0086|3910431|final arsip rekap
DUP-0000485,gambar_hukum_202311_5149.xml,1031302,2022-01-26,ftp-pusat,gambar|hukum|1031302|dokumen file revisi draft total
DUP-0000461,presentasi_logistik_202308_0520.csv,38446773,2023-11-08,server-arsip-bandung,presentasi|logistik|38446773|rekap final approved
BCH-0000931,laporan_riset_202409_9212.pdf,1876099,2024-09-12,server-arsip-makassar,laporan_riset_202409_9212|1876099|revisi draft pending
BCH-0002553,log_riset_202412_1296.xlsx,16787976,2024-08-18,nas-lokal-04,log_riset_202412_1296|16787976|periode data draft
