id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
DOC-0074182,memo_audit_202209_4480.txt,12679965,2022-07-28,cloud-storage-gcp,memo|audit|12679965|total arsip final dokumen
DOC-0048289,gambar_hukum_202404_2435.docx,2489097,2022-11-17,ftp-pusat,gambar|hukum|2489097|data draft revisi pending
DUP-0000118,laporan_logistik_202202_8306.pdf,3119664,2023-09-06,nas-lokal-02,laporan|logistik|3119664|total draft final revisi pending
DOC-0020948,kontrak_keuangan_202408_6379.txt,148591,2022-02-26,server-arsip-bandung,kontrak|keuangan|148591|arsip dokumen pending periode
DOC-0082028,memo_riset_202201_1623.zip,2650349,2022-12-28,backup-eksternal,memo|riset|2650349|total approved revisi rekap
DOC-0046453,surat_hukum_202205_4082.jpg,3300639,2024-07-26,cloud-storage-gcp,surat|hukum|3300639|approved arsip file
DOC-0023470,invoice_riset_202402_5290.xlsx,252909,2024-05-09,server-arsip-jakarta,invoice|riset|252909|pending arsip total
DOC-0079927,laporan_audit_202406_5587.csv,26784465,2023-05-24,nas-lokal-01,laporan|audit|26784465|data pending revisi arsip
DOC-0083829,memo_keuangan_202403_5261.txt,62655,2022-11-23,server-arsip-surabaya,memo|keuangan|62655|data arsip pending final draft
DOC-0005848,presentasi_manajemen_202308_3184.png,12643605,2023-01-31,portal-upload-web,presentasi|manajemen|12643605|arsip file draft dokumen approved
DUP-0000130,presentasi_pemasaran_202404_6882.txt,242202,2023-02-11,cloud-storage-gcp,presentasi|pemasaran|242202|draft arsip data
DOC-0047783,presentasi_manajemen_202303_3217.txt,126579,2023-09-19,nas-lokal-02,presentasi|manajemen|126579|draft dokumen final periode
DOC-0038811,laporan_riset_202404_2304.jpg,339576300,2023-08-15,server-arsip-surabaya,laporan|riset|339576300|data rekap draft total final
DOC-0028843,gambar_logistik_202405_6480.png,84572,2024-07-23,portal-upload-web,gambar|logistik|84572|file revisi approved
DOC-0049943,kontrak_sdm_202206_4148.xlsx,150923,2024-05-17,cloud-storage-aws,kontrak|sdm|150923|pending approved data dokumen
DOC-0082656,log_audit_202201_4605.xml,277131,2022-11-10,backup-eksternal,log|audit|277131|arsip periode approved dokumen
DOC-0085374,presentasi_teknologi_202202_3118.jpg,308590642,2024-04-01,cloud-storage-gcp,presentasi|teknologi|308590642|approved draft file
DOC-0039786,surat_audit_202405_7445.png,3300005,2023-12-17,backup-eksternal,surat|audit|3300005|data draft approved
DOC-0084734,surat_riset_202410_3478.csv,2170549,2024-01-31,server-arsip-jakarta,surat|riset|2170549|draft dokumen pending
DOC-0072986,presentasi_logistik_202202_5366.jpg,417709,2023-09-01,portal-upload-web,presentasi|logistik|417709|revisi arsip final
DOC-0032634,gambar_sdm_202412_8492.xml,343426864,2023-04-26,server-arsip-bandung,gambar|sdm|343426864|data revisi file final total
DUP-0001446,log_pemasaran_202209_1688.txt,17668304,2023-02-05,server-arsip-bandung,log|pemasaran|17668304|total periode arsip dokumen draft
DOC-0073472,kontrak_logistik_202306_2147.txt,470291140,2023-06-09,server-arsip-jakarta,kontrak|logistik|470291140|approved pending file
DOC-0026012,kontrak_keuangan_202301_1789.xml,3519009,2023-05-06,cloud-storage-gcp,kontrak|keuangan|3519009|approved arsip file total
DOC-0062262,log_operasional_202306_7575.jpg,24965,2023-07-06,cloud-storage-aws,log|operasional|24965|approved revisi dokumen
DUP-0004688,laporan_logistik_202410_2063.csv,3933271,2024-05-24,server-arsip-surabaya,laporan|logistik|3933271|final approved revisi file dokumen
DOC-0025613,kontrak_teknologi_202403_1800.jpg,617369,2023-06-19,ftp-pusat,kontrak|teknologi|617369|data rekap arsip total draft
DOC-0026491,log_sdm_202301_4549.zip,2267132,2024-12-14,cloud-storage-aws,log|sdm|2267132|final total file
DOC-0036683,kontrak_teknologi_202410_1382.json,1793993,2024-04-10,cloud-storage-gcp,kontrak|teknologi|1793993|arsip revisi total
DOC-0047071,presentasi_operasional_202302_1909.docx,2794616,2022-12-18,cloud-storage-aws,presentasi|operasional|2794616|pending arsip total approved
DOC-0029055,presentasi_audit_202411_0901.zip,327767613,2022-02-14,server-arsip-bandung,presentasi|audit|327767613|arsip approved revisi
DUP-0004424,presentasi_hukum_202402_1575.zip,351313,2023-02-23,cloud-storage-aws,presentasi|hukum|351313|draft approved data periode pending
DOC-0077497,dataset_teknologi_202404_3563.pdf,2868323,2023-12-28,nas-lokal-01,dataset|teknologi|2868323|periode pending revisi
DOC-0009313,backup_hukum_202305_1837.zip,300745549,2023-02-15,cloud-storage-gcp,backup|hukum|300745549|draft file arsip
DOC-0008456,log_logistik_202303_8566.txt,57840,2023-01-19,cloud-storage-gcp,log|logistik|57840|periode draft total dokumen
DUP-0008418,presentasi_pemasaran_202307_5251.xlsx,229106,2023-05-26,nas-lokal-01,presentasi|pemasaran|229106|total file rekap dokumen
DUP-0001401,laporan_operasional_202201_7431.zip,285014,2022-04-24,portal-upload-web,laporan|operasional|285014|rekap total file revisi
DOC-0040837,backup_hukum_202206_5105.pdf,4928289,2024-10-26,portal-upload-web,backup|hukum|4928289|total approved pending
DOC-0023670,invoice_sdm_202410_8207.json,478993390,2022-10-25,cloud-storage-aws,invoice|sdm|478993390|total dokumen file
DOC-0015709,gambar_pemasaran_202406_2533.jpg,119414,2023-08-18,cloud-storage-aws,gambar|pemasaran|119414|approved revisi data
DOC-0002469,log_riset_202409_6813.jpg,60176080,2023-12-17,server-arsip-surabaya,log|riset|60176080|dokumen pending total
DOC-0069599,kontrak_logistik_202304_5643.png,379571,2024-05-03,server-arsip-bandung,kontrak|logistik|379571|data periode approved file
DOC-0033518,presentasi_sdm_202306_4068.pdf,4930728,2023-06-08,server-arsip-surabaya,presentasi|sdm|4930728|approved final rekap
DOC-0059973,gambar_riset_202409_2384.jpg,15308294,2022-07-16,server-arsip-jakarta,gambar|riset|15308294|pending dokumen file draft total
DOC-0012714,invoice_teknologi_202405_7084.json,92117517,2024-09-28,nas-lokal-01,invoice|teknologi|92117517|final pending approved
DUP-0007581,invoice_riset_202208_8307.zip,13958866,2022-06-05,backup-eksternal,invoice|riset|13958866|file periode draft arsip rekap
DOC-0008672,gambar_logistik_202406_0129.zip,15306819,2023-02-28,nas-lokal-01,gambar|logistik|15306819|periode approved pending draft revisi
DOC-0068781,backup_riset_202211_6869.xlsx,355786,2023-03-19,cloud-storage-aws,backup|riset|355786|total final dokumen periode
DOC-0052065,backup_sdm_202207_7184.csv,19561193,2023-12-16,nas-lokal-02,backup|sdm|19561193|approved data revisi pending
DOC-0013404,backup_manajemen_202304_0086.xml,29018666,2022-10-30,server-arsip-surabaya,backup|manajemen|29018666|data approved revisi total dokumen
DOC-0042651,laporan_logistik_202409_8138.zip,3543187,2022-11-01,nas-lokal-02,laporan|logistik|3543187|arsip approved data revisi
DOC-0037501,memo_manajemen_202308_8509.zip,41634719,2022-10-24,nas-lokal-02,memo|manajemen|41634719|dokumen arsip draft approved file
DOC-0080457,backup_pemasaran_202409_6617.png,51784,2024-05-11,cloud-storage-gcp,backup|pemasaran|51784|arsip approved total revisi pending
DOC-0076455,presentasi_manajemen_202202_1619.txt,2318683,2024-04-03,nas-lokal-01,presentasi|manajemen|2318683|file rekap total revisi pending
DOC-0089394,laporan_sdm_202310_2920.txt,403010,2022-05-30,nas-lokal-02,laporan|sdm|403010|final approved arsip draft total
DOC-0064034,backup_manajemen_202204_6364.zip,3970456,2023-03-09,nas-lokal-01,backup|manajemen|3970456|final dokumen rekap revisi total
DOC-0035920,invoice_pemasaran_202412_7520.pdf,2404651,2022-02-26,server-arsip-bandung,invoice|pemasaran|2404651|approved dokumen rekap
DUP-0000983,laporan_riset_202207_4551.png,40450,2024-03-20,server-arsip-jakarta,laporan|riset|40450|draft arsip file
DUP-0004837,invoice_keuangan_202203_9150.csv,263586,2024-01-24,server-arsip-jakarta,invoice|keuangan|263586|draft pending final
DOC-0041692,surat_teknologi_202401_7119.zip,300437,2023-06-22,nas-lokal-02,surat|teknologi|300437|revisi arsip data rekap total
DOC-0082657,dataset_manajemen_202301_3663.xlsx,1589915,2023-10-24,cloud-storage-aws,dataset|manajemen|1589915|rekap approved periode
DOC-0042797,log_logistik_202312_1599.txt,451397,2023-05-17,nas-lokal-01,log|logistik|451397|approved pending data draft total
DOC-0050771,presentasi_logistik_202312_2382.pdf,2450566,2023-11-19,nas-lokal-01,presentasi|logistik|2450566|total arsip file
DOC-0009483,backup_pemasaran_202412_0294.png,163368,2023-05-26,backup-eksternal,backup|pemasaran|163368|draft data pending
DOC-0013343,invoice_audit_202303_6194.jpg,38999689,2023-08-31,server-arsip-jakarta,invoice|audit|38999689|dokumen arsip draft file
DOC-0070042,backup_riset_202312_3972.csv,3748378,2022-07-17,server-arsip-bandung,backup|riset|3748378|arsip periode total
DOC-0071184,kontrak_audit_202408_2421.png,2188526,2023-06-28,nas-lokal-01,kontrak|audit|2188526|rekap draft periode
DOC-0010619,memo_hukum_202207_6529.xml,3947324,2023-10-08,server-arsip-surabaya,memo|hukum|3947324|file draft pending final arsip
DOC-0084389,gambar_teknologi_202211_4721.jpg,290283,2022-11-04,backup-eksternal,gambar|teknologi|290283|periode dokumen total revisi
DOC-0070632,backup_manajemen_202312_2652.xlsx,568923,2022-10-15,cloud-storage-aws,backup|manajemen|568923|total revisi periode
DOC-0024032,backup_audit_202304_9398.pdf,34388686,2024-01-13,backup-eksternal,backup|audit|34388686|dokumen total pending
DOC-0054671,presentasi_operasional_202204_0260.csv,160714,2022-08-23,cloud-storage-gcp,presentasi|operasional|160714|revisi data arsip
DOC-0047371,log_riset_202301_2017.pdf,2561349,2023-02-02,server-arsip-jakarta,log|riset|2561349|arsip data pending
DOC-0073640,laporan_operasional_202404_1865.csv,4978725,2023-08-16,cloud-storage-aws,laporan|operasional|4978725|revisi dokumen approved
DOC-0036675,log_teknologi_202202_5315.xlsx,218376,2023-10-25,nas-lokal-02,log|teknologi|218376|pending revisi arsip
DOC-0064477,memo_audit_202203_8061.txt,366395,2022-01-16,cloud-storage-aws,memo|audit|366395|revisi draft pending rekap
DOC-0063448,dataset_keuangan_202402_6341.docx,72192,2022-04-15,server-arsip-surabaya,dataset|keuangan|72192|draft revisi data approved
DOC-0042817,presentasi_pemasaran_202410_9305.xlsx,72538344,2023-05-26,ftp-pusat,presentasi|pemasaran|72538344|total dokumen pending rekap draft
DOC-0070690,laporan_logistik_202310_9876.pdf,493123,2023-09-18,nas-lokal-02,laporan|logistik|493123|approved file draft
DOC-0051676,log_hukum_202407_6914.docx,3716221,2024-05-06,server-arsip-jakarta,log|hukum|3716221|total pending draft rekap arsip
DOC-0079401,backup_operasional_202406_4983.xlsx,642769,2024-09-10,server-arsip-jakarta,backup|operasional|642769|revisi approved total dokumen file
DOC-0000128,log_keuangan_202302_9856.zip,379283,2023-11-10,nas-lokal-02,log|keuangan|379283|rekap periode approved arsip
DOC-0072579,backup_operasional_202408_6507.docx,88394,2022-07-14,ftp-pusat,backup|operasional|88394|pending total final periode
DOC-0086478,kontrak_teknologi_202212_6755.json,19945,2023-03-10,nas-lokal-02,kontrak|teknologi|19945|pending approved arsip periode
DOC-0022419,backup_keuangan_202206_9719.jpg,1790478,2024-10-17,server-arsip-bandung,backup|keuangan|1790478|total periode dokumen file
DOC-0048212,dataset_teknologi_202302_5758.json,386194675,2022-05-06,server-arsip-bandung,dataset|teknologi|386194675|draft file final approved
DOC-0040085,dataset_logistik_202309_3265.txt,4465167,2024-09-13,server-arsip-jakarta,dataset|logistik|4465167|total dokumen revisi draft
DOC-0040125,surat_keuangan_202302_0647.xml,130890,2024-02-06,nas-lokal-01,surat|keuangan|130890|rekap dokumen approved
DOC-0070771,surat_sdm_202308_1779.json,32418,2024-09-06,ftp-pusat,surat|sdm|32418|final rekap dokumen file total
DOC-0026843,surat_riset_202301_4931.jpg,4867103,2022-01-11,nas-lokal-02,surat|riset|4867103|final revisi approved rekap
DOC-0004376,backup_teknologi_202305_0121.xml,220805,2023-02-06,backup-eksternal,backup|teknologi|220805|revisi dokumen arsip rekap pending
DOC-0046691,backup_operasional_202311_4168.json,73328023,2023-01-22,backup-eksternal,backup|operasional|73328023|periode data rekap
DOC-0046845,laporan_teknologi_202301_2805.jpg,45609912,2024-02-20,cloud-storage-gcp,laporan|teknologi|45609912|total file draft pending
DOC-0051893,presentasi_teknologi_202211_7123.xlsx,1163367,2023-09-23,server-arsip-bandung,presentasi|teknologi|1163367|final draft periode
DOC-0052880,kontrak_keuangan_202409_6991.json,20984665,2022-03-22,nas-lokal-01,kontrak|keuangan|20984665|dokumen draft rekap
DUP-0006829,log_operasional_202212_8671.zip,1830917,2023-11-09,server-arsip-surabaya,log|operasional|1830917|final approved data revisi rekap
DOC-0011870,surat_operasional_202410_2400.jpg,269853,2022-07-29,backup-eksternal,surat|operasional|269853|dokumen final pending periode
DOC-0073773,invoice_hukum_202406_6433.jpg,3055482,2022-06-29,nas-lokal-02,invoice|hukum|3055482|final file periode pending approved
DOC-0049246,invoice_audit_202208_0303.xml,528188,2022-05-17,server-arsip-bandung,invoice|audit|528188|approved total arsip
DOC-0061001,gambar_logistik_202409_8409.txt,4931536,2023-12-01,nas-lokal-02,gambar|logistik|4931536|total final revisi dokumen file
DOC-0005492,gambar_manajemen_202203_3449.csv,37956114,2024-05-22,server-arsip-jakarta,gambar|manajemen|37956114|final file periode
DOC-0039674,laporan_teknologi_202204_4954.docx,76323,2024-04-30,server-arsip-jakarta,laporan|teknologi|76323|periode revisi final file
DOC-0001908,gambar_riset_202410_3977.txt,358109,2023-04-26,portal-upload-web,gambar|riset|358109|periode approved total rekap
DOC-0029226,backup_pemasaran_202412_2888.csv,71016,2024-04-24,nas-lokal-02,backup|pemasaran|71016|pending file revisi
DOC-0018684,invoice_operasional_202306_5193.json,4403925,2022-03-16,ftp-pusat,invoice|operasional|4403925|total final arsip rekap draft
DOC-0041311,surat_logistik_202302_8943.pdf,261019,2022-05-23,cloud-storage-aws,surat|logistik|261019|dokumen revisi approved data total
DOC-0084790,backup_pemasaran_202410_7748.txt,23641318,2022-07-17,portal-upload-web,backup|pemasaran|23641318|periode arsip rekap
DOC-0037377,invoice_keuangan_202210_0343.pdf,289750,2024-12-22,ftp-pusat,invoice|keuangan|289750|arsip pending final
DOC-0066083,laporan_audit_202410_3285.png,442232,2022-04-25,server-arsip-jakarta,laporan|audit|442232|approved pending file draft revisi
DOC-0067348,laporan_audit_202409_1838.png,2318786,2023-10-29,server-arsip-bandung,laporan|audit|2318786|file total rekap arsip
DUP-0002657,kontrak_manajemen_202406_5643.txt,3632533,2022-07-20,cloud-storage-aws,kontrak|manajemen|3632533|data approved arsip revisi
DUP-0007192,backup_sdm_202210_4581.zip,1252546,2022-12-26,ftp-pusat,backup|sdm|1252546|data revisi total rekap arsip
DOC-0062033,memo_operasional_202205_7827.txt,1388048,2024-04-09,ftp-pusat,memo|operasional|1388048|dokumen total pending revisi
DOC-0011264,invoice_audit_202301_0436.json,2529506,2024-12-29,nas-lokal-02,invoice|audit|2529506|draft data arsip total
DOC-0044049,kontrak_manajemen_202212_1371.json,340316603,2023-05-19,server-arsip-surabaya,kontrak|manajemen|340316603|pending total file draft dokumen
DOC-0035308,laporan_sdm_202412_6531.xlsx,156706,2022-10-26,server-arsip-surabaya,laporan|sdm|156706|draft data approved final
DOC-0082129,surat_logistik_202201_2339.csv,15614130,2022-10-30,cloud-storage-aws,surat|logistik|15614130|dokumen periode pending file
DOC-0083519,log_audit_202405_0644.txt,451820,2023-05-11,ftp-pusat,log|audit|451820|revisi rekap file
DOC-0011652,log_pemasaran_202202_5956.txt,3018526,2024-07-16,cloud-storage-aws,log|pemasaran|3018526|rekap file approved
DOC-0030935,kontrak_hukum_202401_7753.txt,263901,2024-11-18,backup-eksternal,kontrak|hukum|263901|arsip data dokumen final
DOC-0081193,log_audit_202207_8195.xlsx,140668,2022-02-25,backup-eksternal,log|audit|140668|periode pending dokumen approved draft
DOC-0007407,surat_hukum_202204_3894.txt,29384,2023-11-23,server-arsip-jakarta,surat|hukum|29384|dokumen approved arsip
DOC-0012460,presentasi_logistik_202211_1295.xml,275802,2022-06-08,nas-lokal-02,presentasi|logistik|275802|final arsip pending
DOC-0017914,surat_pemasaran_202306_0388.csv,484913,2024-05-07,portal-upload-web,surat|pemasaran|484913|data draft arsip revisi
DOC-0006678,surat_teknologi_202304_6561.xml,41372819,2023-02-24,cloud-storage-aws,surat|teknologi|41372819|periode approved arsip draft
DOC-0066295,dataset_operasional_202205_7320.xml,1387285,2024-11-13,cloud-storage-gcp,dataset|operasional|1387285|rekap draft file
DOC-0014081,log_logistik_202205_2990.txt,162802,2023-03-16,ftp-pusat,log|logistik|162802|arsip rekap pending
DOC-0000436,kontrak_audit_202408_6208.txt,2537938,2024-04-12,cloud-storage-aws,kontrak|audit|2537938|arsip revisi draft periode
DUP-0002499,invoice_audit_202304_5341.txt,3453134,2022-03-16,server-arsip-bandung,invoice|audit|3453134|arsip rekap data approved
DOC-0070270,backup_riset_202303_3574.jpg,404419253,2022-09-03,cloud-storage-aws,backup|riset|404419253|periode revisi arsip
DUP-0000555,kontrak_sdm_202301_1696.jpg,4423347,2024-10-01,cloud-storage-gcp,kontrak|sdm|4423347|pending draft periode rekap
DOC-0012843,backup_keuangan_202201_7077.pdf,2996971,2024-02-11,nas-lokal-02,backup|keuangan|2996971|revisi rekap arsip draft
DOC-0085642,laporan_hukum_202307_2372.csv,30821513,2024-11-25,ftp-pusat,laporan|hukum|30821513|approved pending rekap draft
DOC-0041455,laporan_operasional_202306_3020.png,56682241,2024-12-25,server-arsip-bandung,laporan|operasional|56682241|dokumen arsip file
DUP-0006783,surat_sdm_202201_7500.txt,32213104,2023-04-09,server-arsip-surabaya,surat|sdm|32213104|total file rekap arsip data
DOC-0017880,invoice_sdm_202412_9236.docx,4887133,2023-12-21,server-arsip-jakarta,invoice|sdm|4887133|arsip approved pending file draft
DOC-0057117,gambar_teknologi_202307_3239.xml,392421,2023-08-01,portal-upload-web,gambar|teknologi|392421|dokumen pending draft total approved
DOC-0082482,backup_operasional_202207_0993.xml,998122,2023-12-16,nas-lokal-01,backup|operasional|998122|approved total revisi periode final
DOC-0038964,log_keuangan_202404_6199.docx,479157,2023-08-03,backup-eksternal,log|keuangan|479157|dokumen revisi draft arsip
DOC-0021897,backup_hukum_202211_7020.json,4282882,2023-11-14,nas-lokal-02,backup|hukum|4282882|approved file periode total
DOC-0025892,surat_audit_202302_1362.docx,4120937,2022-06-18,ftp-pusat,surat|audit|4120937|periode total file
DOC-0089447,dataset_hukum_202203_0582.txt,1972162,2023-03-29,portal-upload-web,dataset|hukum|1972162|data final pending
DOC-0048636,presentasi_pemasaran_202309_3694.png,3011969,2022-09-22,portal-upload-web,presentasi|pemasaran|3011969|pending total data
DOC-0043706,surat_logistik_202201_0116.csv,2275781,2023-03-01,server-arsip-surabaya,surat|logistik|2275781|data arsip pending
DOC-0022240,log_pemasaran_202208_3483.zip,41099651,2022-10-18,cloud-storage-gcp,log|pemasaran|41099651|draft periode revisi arsip
DOC-0028764,invoice_hukum_202311_3422.png,349137,2024-04-20,cloud-storage-gcp,invoice|hukum|349137|file periode arsip rekap revisi
DOC-0026999,surat_keuangan_202303_7067.docx,3620389,2022-11-22,server-arsip-bandung,surat|keuangan|3620389|rekap approved file
DOC-0048677,invoice_audit_202212_4959.png,3028216,2024-11-17,nas-lokal-02,invoice|audit|3028216|periode total pending
DOC-0017371,laporan_pemasaran_202204_5120.xml,6218872,2022-01-21,nas-lokal-01,laporan|pemasaran|6218872|dokumen final rekap
DUP-0004753,presentasi_keuangan_202301_9857.zip,2854457,2023-10-15,backup-eksternal,presentasi|keuangan|2854457|approved final revisi dokumen rekap
DUP-0002759,gambar_pemasaran_202301_6148.jpg,212038,2022-01-29,nas-lokal-02,gambar|pemasaran|212038|total draft approved file rekap
DOC-0014630,backup_riset_202212_5812.json,258140,2022-03-09,ftp-pusat,backup|riset|258140|revisi draft final
DUP-0008514,memo_keuangan_202303_4997.png,5041784,2022-06-25,server-arsip-bandung,memo|keuangan|5041784|revisi draft approved
DOC-0017191,kontrak_pemasaran_202304_8913.jpg,181637694,2023-02-19,nas-lokal-01,kontrak|pemasaran|181637694|rekap draft final revisi total
DOC-0043782,invoice_pemasaran_202204_0722.xml,325927490,2023-03-31,cloud-storage-aws,invoice|pemasaran|325927490|pending total periode
DOC-0027847,presentasi_keuangan_202309_4822.zip,1230242,2024-02-20,cloud-storage-gcp,presentasi|keuangan|1230242|pending data revisi final rekap
DUP-0004357,surat_operasional_202301_7279.json,260336,2022-04-04,server-arsip-jakarta,surat|operasional|260336|revisi total approved periode rekap
DOC-0037373,memo_operasional_202208_8479.pdf,2877093,2022-09-02,server-arsip-jakarta,memo|operasional|2877093|data file pending
DOC-0063078,kontrak_operasional_202407_2215.xml,12303,2024-08-08,server-arsip-jakarta,kontrak|operasional|12303|file dokumen rekap
DOC-0019699,surat_keuangan_202203_5932.xlsx,29042148,2022-04-11,cloud-storage-aws,surat|keuangan|29042148|approved total revisi rekap file
DOC-0015193,kontrak_manajemen_202405_6772.csv,522992,2023-08-03,cloud-storage-aws,kontrak|manajemen|522992|final approved draft
DUP-0003891,dataset_sdm_202406_4612.json,30806195,2023-09-04,backup-eksternal,dataset|sdm|30806195|final arsip total revisi
DOC-0064798,presentasi_riset_202301_3905.zip,2384015,2023-04-03,portal-upload-web,presentasi|riset|2384015|file draft approved data final
DOC-0050783,surat_manajemen_202411_0717.xlsx,3408256,2022-09-02,server-arsip-surabaya,surat|manajemen|3408256|final periode pending revisi
DOC-0016564,presentasi_audit_202301_1756.xlsx,15907563,2022-06-16,server-arsip-jakarta,presentasi|audit|15907563|final rekap periode approved
DOC-0034687,laporan_riset_202404_3165.xlsx,12996324,2024-12-10,ftp-pusat,laporan|riset|12996324|data approved file
DOC-0071928,presentasi_operasional_202209_3184.xlsx,4204116,2022-07-20,ftp-pusat,presentasi|operasional|4204116|periode rekap data arsip
DUP-0006626,dataset_audit_202301_8817.xml,22493926,2023-11-18,cloud-storage-aws,dataset|audit|22493926|pending approved data dokumen arsip
DOC-0065818,invoice_riset_202309_0187.zip,462179,2024-12-22,server-arsip-surabaya,invoice|riset|462179|arsip pending file draft
DOC-0046509,presentasi_pemasaran_202312_9199.txt,6433908,2022-12-18,backup-eksternal,presentasi|pemasaran|6433908|final revisi periode
DUP-0003819,memo_teknologi_202206_4538.json,48910418,2023-03-09,server-arsip-surabaya,memo|teknologi|48910418|periode data pending
DOC-0013858,backup_logistik_202407_9072.png,3743836,2022-08-05,portal-upload-web,backup|logistik|3743836|draft approved data
DOC-0017947,dataset_operasional_202309_9744.xml,234740,2024-07-13,backup-eksternal,dataset|operasional|234740|approved file draft data
DOC-0007330,invoice_teknologi_202210_3245.jpg,3935707,2022-07-14,portal-upload-web,invoice|teknologi|3935707|periode data dokumen total
DOC-0079742,dataset_teknologi_202205_2372.xml,4966009,2023-11-07,nas-lokal-02,dataset|teknologi|4966009|pending arsip dokumen
DOC-0007113,dataset_teknologi_202203_1060.jpg,478310,2023-12-27,server-arsip-surabaya,dataset|teknologi|478310|final pending draft
DUP-0006315,backup_operasional_202404_3265.xml,359827,2024-07-10,server-arsip-bandung,backup|operasional|359827|data final file rekap
DOC-0067723,backup_teknologi_202211_1373.xlsx,189466,2024-03-06,ftp-pusat,backup|teknologi|189466|revisi arsip pending total file
DOC-0084981,log_logistik_202304_0704.png,590894,2024-01-16,cloud-storage-gcp,log|logistik|590894|data file final arsip approved
DOC-0037030,memo_sdm_202404_9104.txt,3010091,2024-01-22,portal-upload-web,memo|sdm|3010091|dokumen draft pending file arsip
DOC-0021726,gambar_logistik_202307_6764.txt,26772018,2024-07-28,backup-eksternal,gambar|logistik|26772018|dokumen rekap final
DUP-0001012,memo_audit_202408_5913.zip,81346,2024-12-19,backup-eksternal,memo|audit|81346|draft revisi periode total rekap
DOC-0032236,memo_teknologi_202211_8699.zip,2002144,2024-04-11,server-arsip-surabaya,memo|teknologi|2002144|rekap final total revisi draft
DOC-0010135,memo_manajemen_202307_2534.json,32737,2024-10-10,portal-upload-web,memo|manajemen|32737|revisi pending approved rekap
DOC-0062931,dataset_logistik_202401_1247.pdf,402974,2023-05-01,cloud-storage-gcp,dataset|logistik|402974|periode pending data total rekap
DOC-0043696,surat_sdm_202308_4895.png,399114,2024-09-02,cloud-storage-aws,surat|sdm|399114|data revisi draft periode
DOC-0065640,laporan_audit_202406_7833.json,141544,2022-02-01,server-arsip-bandung,laporan|audit|141544|draft approved final
DOC-0037435,backup_sdm_202308_9090.docx,3236303,2023-03-19,server-arsip-jakarta,backup|sdm|3236303|final periode rekap
DOC-0010152,presentasi_pemasaran_202206_6758.json,13039011,2024-10-24,backup-eksternal,presentasi|pemasaran|13039011|rekap dokumen draft data file
DOC-0077918,log_operasional_202307_4175.pdf,472507,2024-02-19,server-arsip-bandung,log|operasional|472507|approved periode dokumen
DOC-0012589,kontrak_pemasaran_202402_9395.xml,3001587,2023-11-22,server-arsip-bandung,kontrak|pemasaran|3001587|draft total revisi final pending
DOC-0040449,gambar_riset_202402_6685.jpg,4540767,2023-05-09,cloud-storage-gcp,gambar|riset|4540767|draft revisi approved
DOC-0038519,gambar_sdm_202407_8055.pdf,51681,2024-07-12,nas-lokal-02,gambar|sdm|51681|file total pending arsip final
DOC-0046682,surat_hukum_202208_3142.jpg,380081,2024-09-30,server-arsip-surabaya,surat|hukum|380081|draft data revisi rekap total
DOC-0025569,invoice_hukum_202209_5771.docx,4484275,2023-03-15,portal-upload-web,invoice|hukum|4484275|pending periode arsip
DOC-0059757,surat_audit_202403_9183.zip,1985004,2023-10-05,cloud-storage-gcp,surat|audit|1985004|file approved periode draft pending
DOC-0026153,invoice_operasional_202202_7258.pdf,419101,2022-08-25,ftp-pusat,invoice|operasional|419101|pending file draft
DOC-0074073,surat_audit_202201_9456.csv,2811986,2024-05-15,nas-lokal-02,surat|audit|2811986|pending dokumen total
DOC-0007150,log_riset_202404_7558.jpg,216774,2024-01-24,portal-upload-web,log|riset|216774|final pending approved
DOC-0043925,backup_teknologi_202304_4056.png,437193,2022-04-06,server-arsip-bandung,backup|teknologi|437193|periode rekap arsip data
DOC-0053529,memo_teknologi_202207_2275.json,270293,2024-12-10,server-arsip-bandung,memo|teknologi|270293|dokumen total data final periode
DOC-0089039,kontrak_operasional_202408_3020.csv,1383998,2023-02-18,server-arsip-jakarta,kontrak|operasional|1383998|arsip dokumen periode rekap
DOC-0047214,presentasi_riset_202204_7491.jpg,6451608,2023-09-17,cloud-storage-aws,presentasi|riset|6451608|periode dokumen rekap data
DOC-0068061,laporan_audit_202204_9840.xml,223715515,2024-07-23,cloud-storage-gcp,laporan|audit|223715515|dokumen arsip data pending approved
DOC-0010163,kontrak_audit_202308_1743.zip,162218,2024-03-01,server-arsip-bandung,kontrak|audit|162218|data arsip final
DOC-0063065,kontrak_sdm_202401_9164.docx,288837411,2023-02-13,server-arsip-jakarta,kontrak|sdm|288837411|approved final rekap draft periode
DOC-0028913,log_hukum_202408_6588.json,129412387,2022-03-19,cloud-storage-aws,log|hukum|129412387|periode final approved rekap file
DUP-0002385,surat_keuangan_202401_9389.csv,212099,2023-03-01,server-arsip-surabaya,surat|keuangan|212099|total pending periode data revisi
DOC-0049275,laporan_pemasaran_202202_9033.xml,217609,2022-04-08,nas-lokal-01,laporan|pemasaran|217609|approved revisi dokumen total data
DOC-0086105,surat_logistik_202307_3848.zip,147165,2022-03-28,portal-upload-web,surat|logistik|147165|arsip final periode total
DOC-0074168,surat_keuangan_202412_4645.zip,4907308,2023-02-25,server-arsip-surabaya,surat|keuangan|4907308|approved draft dokumen data revisi
