id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
BCH-0000573,memo_teknologi_202402_3975.csv,1148404,2024-06-30,server-arsip-medan,memo_teknologi_202402_3975|1148404|data final total
DUP-0000011,backup_audit_202406_3589.csv,20442984,2023-01-25,portal-upload-web,backup|audit|20442984|data file periode total
BCH-0000890,gambar_teknologi_202405_0497.csv,66790,2024-06-26,ftp-cabang,gambar_teknologi_202405_0497|66790|total arsip draft
BCH-0000607,kontrak_audit_202406_4966.csv,24094147,2024-09-22,server-arsip-makassar,kontrak_audit_202406_4966|24094147|rekap draft total
BCH-0000891,surat_sdm_202502_5682.txt,445836,2024-07-25,nas-lokal-03,surat_sdm_202502_5682|445836|data pending approved
BCH-0000853,invoice_pemasaran_202410_9058.xml,3019102,2024-11-23,nas-lokal-03,invoice_pemasaran_202410_9058|3019102|revisi draft data
BCH-0000247,gambar_operasional_202404_1482.docx,944343,2024-06-11,nas-lokal-04,gambar_operasional_202404_1482|944343|arsip draft final
BCH-0000416,dataset_riset_202502_4586.txt,2237017,2024-09-02,nas-lokal-03,dataset_riset_202502_4586|2237017|final pending draft
BCH-0000195,backup_pemasaran_202402_4244.png,1982151,2024-11-21,nas-lokal-04,backup_pemasaran_202402_4244|1982151|arsip revisi final
BCH-0000121,backup_manajemen_202412_7977.xml,1666957,2024-07-09,cloud-storage-azure,backup_manajemen_202412_7977|1666957|data arsip approved
BCH-0000375,laporan_manajemen_202503_0134.docx,2548172,2024-05-31,ftp-cabang,laporan_manajemen_202503_0134|2548172|revisi approved data
BCH-0000776,dataset_keuangan_202411_1587.doc,26238316,2024-03-23,cloud-storage-azure,dataset_keuangan_202411_1587|26238316|pending approved final
BCH-0000844,backup_hukum_202403_9686.jpg,972831,2024-03-16,ftp-cabang,backup_hukum_202403_9686|972831|final approved data
BCH-0000368,gambar_logistik_202412_0586.docx,308299,2024-03-14,nas-lokal-03,gambar_logistik_202412_0586|308299|approved revisi total
BCH-0000565,dataset_teknologi_202409_1909.txt,43898572,2024-08-11,ftp-cabang,dataset_teknologi_202409_1909|43898572|periode revisi total
BCH-0000899,presentasi_logistik_202501_2362.jpg,1174049,2024-09-19,nas-lokal-04,presentasi_logistik_202501_2362|1174049|total data revisi
DUP-0000032,kontrak_teknologi_202404_7032.csv,22685248,2023-02-11,backup-eksternal,kontrak|teknologi|22685248|total arsip dokumen periode revisi
DUP-0000056,laporan_logistik_202403_7658.json,3891655,2022-09-19,portal-upload-web,laporan|logistik|3891655|rekap approved dokumen file total
BCH-0000126,gambar_sdm_202411_0094.xlsx,289233,2024-09-16,cloud-storage-azure,gambar_sdm_202411_0094|289233|draft periode final
BCH-0000807,backup_teknologi_202409_4376.xlsx,391502,2024-10-11,nas-lokal-03,backup_teknologi_202409_4376|391502|revisi approved total
BCH-0000775,presentasi_logistik_202404_4339.csv,3346437,2024-10-17,server-arsip-semarang,presentasi_logistik_202404_4339|3346437|pending rekap data
BCH-0000587,invoice_keuangan_202412_5166.docx,233639,2024-10-28,nas-lokal-03,invoice_keuangan_202412_5166|233639|rekap total arsip
BCH-0000002,invoice_hukum_202405_2854.docx,270049733,2024-03-15,cloud-storage-azure,invoice_hukum_202405_2854|270049733|arsip draft pending
BCH-0000166,memo_manajemen_202501_8030.jpeg,452867,2024-08-13,server-arsip-medan,memo_manajemen_202501_8030|452867|periode pending revisi
BCH-0000820,laporan_audit_202408_9312.pdf,4561315,2024-05-17,server-arsip-semarang,laporan_audit_202408_9312|4561315|approved periode revisi
BCH-0000898,laporan_audit_202509_5796.rar,3277297,2024-02-25,server-arsip-makassar,laporan_audit_202509_5796|3277297|periode revisi draft
BCH-0000223,memo_keuangan_202502_4598.xml,2989169,2024-03-15,portal-upload-mobile,memo_keuangan_202502_4598|2989169|draft rekap arsip
BCH-0000093,dataset_riset_202409_6096.rar,443916,2024-01-13,server-arsip-makassar,dataset_riset_202409_6096|443916|pending total approved
BCH-0000132,dataset_logistik_202510_5360.rar,1535958,2024-10-02,server-arsip-semarang,dataset_logistik_202510_5360|1535958|pending total approved
BCH-0000312,kontrak_pemasaran_202406_5904.pdf,2399571,2024-09-25,nas-lokal-04,kontrak_pemasaran_202406_5904|2399571|arsip periode revisi
BCH-0000281,presentasi_riset_202405_5667.xlsx,48222,2024-05-07,nas-lokal-03,presentasi_riset_202405_5667|48222|final data approved
BCH-0000226,dataset_operasional_202410_5800.docx,1926043,2024-10-24,ftp-cabang,dataset_operasional_202410_5800|1926043|approved final draft
BCH-0000533,surat_keuangan_202512_7653.txt,4734974,2024-10-20,nas-lokal-03,surat_keuangan_202512_7653|4734974|final total arsip
DUP-0000096,invoice_riset_202202_0978.txt,2728287,2022-12-06,cloud-storage-gcp,invoice|riset|2728287|file dokumen final pending total
BCH-0000161,surat_pemasaran_202409_0175.xlsx,128236,2024-03-31,portal-upload-mobile,surat_pemasaran_202409_0175|128236|data pending rekap
BCH-0000025,kontrak_sdm_202501_4172.jpg,410660,2024-08-08,server-arsip-semarang,kontrak_sdm_202501_4172|410660|rekap data approved
BCH-0000252,laporan_riset_202406_1125.csv,255801720,2024-03-13,server-arsip-semarang,laporan_riset_202406_1125|255801720|pending periode rekap
BCH-0000122,memo_audit_202505_4996.xml,146396,2024-03-30,nas-lokal-03,memo_audit_202505_4996|146396|total final rekap
BCH-0000315,invoice_audit_202501_9587.jpeg,3185434,2024-11-08,cloud-storage-azure,invoice_audit_202501_9587|3185434|rekap pending arsip
BCH-0000784,dataset_operasional_202405_1634.txt,44013608,2024-05-12,cloud-storage-azure,dataset_operasional_202405_1634|44013608|revisi pending data
BCH-0000235,gambar_keuangan_202408_7964.csv,80707,2024-09-26,nas-lokal-04,gambar_keuangan_202408_7964|80707|data rekap draft
BCH-0000270,presentasi_hukum_202405_5120.txt,2548861,2024-06-24,ftp-cabang,presentasi_hukum_202405_5120|2548861|pending rekap arsip
BCH-0000250,memo_operasional_202405_7632.xls,28025,2024-08-31,nas-lokal-04,memo_operasional_202405_7632|28025|data pending revisi
BCH-0000879,laporan_teknologi_202410_2087.docx,3737372,2024-06-18,portal-upload-mobile,laporan_teknologi_202410_2087|3737372|rekap total data
BCH-0000051,invoice_operasional_202401_6025.jpg,321126,2024-05-01,server-arsip-makassar,invoice_operasional_202401_6025|321126|data final arsip
BCH-0000840,dataset_manajemen_202403_9602.xml,358868,2024-05-21,cloud-storage-azure,dataset_manajemen_202403_9602|358868|final approved pending
DUP-0000007,dataset_riset_202401_2280.csv,22184,2022-11-11,nas-lokal-01,dataset|riset|22184|data dokumen file approved arsip
DUP-0000053,kontrak_teknologi_202203_6366.xml,456874,2024-04-04,cloud-storage-gcp,kontrak|teknologi|456874|data periode total final pending
BCH-0000877,invoice_riset_202509_5679.docx,3078113,2024-10-06,nas-lokal-03,invoice_riset_202509_5679|3078113|total arsip data
BCH-0000130,backup_logistik_202505_1931.xlsx,44165122,2024-12-04,server-arsip-semarang,backup_logistik_202505_1931|44165122|pending final periode
DUP-0000059,laporan_keuangan_202309_0134.csv,4447569,2022-08-09,nas-lokal-02,laporan|keuangan|4447569|final draft approved
BCH-0000691,log_pemasaran_202506_4643.doc,203732272,2024-06-25,portal-upload-mobile,log_pemasaran_202506_4643|203732272|total periode revisi
BCH-0000048,kontrak_logistik_202409_5236.pdf,349609322,2024-05-29,nas-lokal-04,kontrak_logistik_202409_5236|349609322|periode arsip draft
BCH-0000356,memo_sdm_202508_7526.rar,3333522,2024-05-12,cloud-storage-azure,memo_sdm_202508_7526|3333522|pending final approved
BCH-0000644,kontrak_riset_202405_2042.jpg,3716120,2024-02-11,nas-lokal-04,kontrak_riset_202405_2042|3716120|periode total pending
BCH-0000537,surat_manajemen_202403_1361.zip,18497466,2024-11-26,cloud-storage-azure,surat_manajemen_202403_1361|18497466|total arsip final
DUP-0000041,presentasi_teknologi_202309_5531.xml,2561333,2023-06-12,backup-eksternal,presentasi|teknologi|2561333|data pending file periode draft
DUP-0000013,kontrak_pemasaran_202312_4383.txt,352366,2024-03-20,cloud-storage-gcp,kontrak|pemasaran|352366|draft dokumen arsip pending
BCH-0000650,backup_audit_202409_0751.txt,2048127,2024-10-27,portal-upload-mobile,backup_audit_202409_0751|2048127|final approved arsip
BCH-0000581,laporan_manajemen_202402_6935.csv,3160800,2024-09-28,nas-lokal-04,laporan_manajemen_202402_6935|3160800|draft data arsip
BCH-0000273,memo_logistik_202409_0133.rar,44437221,2024-05-10,nas-lokal-04,memo_logistik_202409_0133|44437221|pending rekap total
BCH-0000706,memo_hukum_202409_8883.xlsx,4272423,2024-07-16,server-arsip-semarang,memo_hukum_202409_8883|4272423|data rekap final
BCH-0000519,invoice_sdm_202401_8284.txt,320355,2024-01-22,nas-lokal-03,invoice_sdm_202401_8284|320355|arsip pending approved
BCH-0000498,dataset_pemasaran_202403_4545.json,403382,2024-08-27,server-arsip-makassar,dataset_pemasaran_202403_4545|403382|rekap data periode
BCH-0000557,memo_teknologi_202405_7682.pdf,411921,2024-04-24,nas-lokal-03,memo_teknologi_202405_7682|411921|approved draft arsip
BCH-0000556,invoice_pemasaran_202409_2356.xlsx,12715165,2024-11-15,server-arsip-semarang,invoice_pemasaran_202409_2356|12715165|arsip data rekap
BCH-0000439,gambar_pemasaran_202411_5738.png,95834,2024-09-03,cloud-storage-azure,gambar_pemasaran_202411_5738|95834|pending rekap arsip
BCH-0000765,gambar_riset_202504_7420.jpeg,19939,2024-09-08,nas-lokal-03,gambar_riset_202504_7420|19939|arsip total approved
BCH-0000777,surat_keuangan_202509_9119.rar,26453083,2024-02-13,server-arsip-semarang,surat_keuangan_202509_9119|26453083|arsip total periode
DUP-0000050,log_hukum_202203_4470.jpg,24130256,2024-07-09,ftp-pusat,log|hukum|24130256|approved total revisi
BCH-0000834,backup_teknologi_202402_9966.xls,21842354,2024-09-30,server-arsip-makassar,backup_teknologi_202402_9966|21842354|draft revisi total
BCH-0000140,laporan_logistik_202409_6172.xml,109039,2024-02-28,server-arsip-semarang,laporan_logistik_202409_6172|109039|final approved arsip
BCH-0000740,gambar_keuangan_202407_3703.xlsx,421291,2024-11-23,portal-upload-mobile,gambar_keuangan_202407_3703|421291|periode approved final
BCH-0000638,presentasi_teknologi_202506_6645.json,141596,2024-11-18,ftp-cabang,presentasi_teknologi_202506_6645|141596|data total arsip
BCH-0000421,invoice_riset_202512_4850.png,2073518,2024-02-09,portal-upload-mobile,invoice_riset_202512_4850|2073518|periode arsip draft
BCH-0000697,backup_hukum_202510_7827.doc,1654118,2024-06-03,ftp-cabang,backup_hukum_202510_7827|1654118|data approved rekap
BCH-0000781,backup_logistik_202510_8448.txt,241208,2024-02-02,server-arsip-makassar,backup_logistik_202510_8448|241208|arsip pending approved
BCH-0000560,invoice_riset_202501_9230.docx,242324,2024-06-30,nas-lokal-04,invoice_riset_202501_9230|242324|approved rekap revisi
BCH-0000448,invoice_riset_202508_7717.doc,297291,2024-06-17,portal-upload-mobile,invoice_riset_202508_7717|297291|rekap periode final
BCH-0000074,memo_riset_202411_7894.docx,52763,2024-12-14,cloud-storage-azure,memo_riset_202411_7894|52763|total draft approved
BCH-0000613,surat_audit_202512_1223.doc,5034645,2024-08-15,server-arsip-semarang,surat_audit_202512_1223|5034645|rekap periode data
BCH-0000863,backup_operasional_202504_2570.jpg,48303056,2024-02-28,nas-lokal-03,backup_operasional_202504_2570|48303056|approved rekap data
BCH-0000264,backup_audit_202511_2847.png,60729679,2024-03-18,ftp-cabang,backup_audit_202511_2847|60729679|pending periode arsip
BCH-0000062,backup_keuangan_202509_9626.xml,254890,2024-04-18,server-arsip-makassar,backup_keuangan_202509_9626|254890|approved draft data
BCH-0000073,laporan_sdm_202506_9660.txt,151339,2024-06-12,nas-lokal-03,laporan_sdm_202506_9660|151339|approved periode revisi
BCH-0000588,log_logistik_202410_4043.jpeg,400002,2024-06-12,cloud-storage-azure,log_logistik_202410_4043|400002|revisi approved periode
BCH-0000056,kontrak_logistik_202409_7499.doc,329186,2024-01-11,server-arsip-medan,kontrak_logistik_202409_7499|329186|final rekap arsip
BCH-0000531,gambar_manajemen_202508_1191.txt,4162990,2024-09-17,cloud-storage-azure,gambar_manajemen_202508_1191|4162990|rekap data revisi
BCH-0000254,surat_audit_202502_6894.png,1443042,2024-07-16,nas-lokal-03,surat_audit_202502_6894|1443042|arsip pending approved
DUP-0000033,dataset_logistik_202210_4521.txt,221126,2024-12-20,portal-upload-web,dataset|logistik|221126|arsip approved total rekap
BCH-0000876,laporan_hukum_202407_2057.xml,515011,2024-10-17,portal-upload-mobile,laporan_hukum_202407_2057|515011|draft approved final
BCH-0000015,laporan_manajemen_202505_2720.txt,492341,2024-01-25,ftp-cabang,laporan_manajemen_202505_2720|492341|rekap data draft
BCH-0000648,presentasi_sdm_202509_2263.doc,315565,2024-10-22,ftp-cabang,presentasi_sdm_202509_2263|315565|periode arsip draft
BCH-0000750,surat_logistik_202410_2443.csv,4281138,2024-09-06,portal-upload-mobile,surat_logistik_202410_2443|4281138|pending total revisi
DUP-0000034,dataset_keuangan_202408_1048.xml,4999791,2024-11-28,portal-upload-web,dataset|keuangan|4999791|file data total revisi dokumen
BCH-0000825,log_hukum_202405_1026.png,1360346,2024-09-13,server-arsip-makassar,log_hukum_202405_1026|1360346|total arsip revisi
DUP-0000070,laporan_teknologi_202201_8175.png,4306440,2022-03-11,cloud-storage-gcp,laporan|teknologi|4306440|dokumen approved final total
BCH-0000046,log_manajemen_202406_2142.txt,180439,2024-12-22,cloud-storage-azure,log_manajemen_202406_2142|180439|revisi arsip approved
BCH-0000265,backup_sdm_202505_3613.txt,46085994,2024-03-17,portal-upload-mobile,backup_sdm_202505_3613|46085994|final arsip draft
BCH-0000601,backup_audit_202407_5297.jpg,971049,2024-06-18,server-arsip-makassar,backup_audit_202407_5297|971049|revisi pending rekap
BCH-0000559,backup_operasional_202504_9614.jpg,19785928,2024-11-09,server-arsip-makassar,backup_operasional_202504_9614|19785928|revisi periode total
BCH-0000652,surat_hukum_202502_3872.zip,33220674,2024-10-30,nas-lokal-04,surat_hukum_202502_3872|33220674|data draft rekap
BCH-0000119,laporan_hukum_202411_6525.docx,293357,2024-10-16,server-arsip-makassar,laporan_hukum_202411_6525|293357|data revisi draft
BCH-0000220,gambar_manajemen_202504_2817.xml,64788,2024-02-25,cloud-storage-azure,gambar_manajemen_202504_2817|64788|rekap draft approved
BCH-0000627,memo_audit_202403_9123.xml,2984479,2024-12-16,ftp-cabang,memo_audit_202403_9123|2984479|data approved revisi
BCH-0000732,kontrak_audit_202512_8287.xml,4091985,2024-09-27,portal-upload-mobile,kontrak_audit_202512_8287|4091985|approved arsip revisi
BCH-0000378,invoice_logistik_202503_7819.rar,356320,2024-10-23,server-arsip-makassar,invoice_logistik_202503_7819|356320|total draft arsip
BCH-0000860,kontrak_keuangan_202404_8704.pdf,101024,2024-06-25,nas-lokal-03,kontrak_keuangan_202404_8704|101024|revisi data draft
BCH-0000058,log_teknologi_202511_4325.jpg,143201,2024-09-02,server-arsip-makassar,log_teknologi_202511_4325|143201|approved data final
BCH-0000303,backup_keuangan_202404_4200.xlsx,9770318,2024-11-25,ftp-cabang,backup_keuangan_202404_4200|9770318|final approved rekap
BCH-0000888,log_sdm_202403_8864.png,466415868,2024-05-08,nas-lokal-03,log_sdm_202403_8864|466415868|arsip draft pending
DUP-0000058,log_hukum_202209_7272.txt,258377,2024-03-11,server-arsip-jakarta,log|hukum|258377|final approved pending
BCH-0000757,invoice_logistik_202406_2819.jpg,304869889,2024-05-22,nas-lokal-03,invoice_logistik_202406_2819|304869889|total pending draft
BCH-0000350,kontrak_pemasaran_202404_5233.pdf,2918105,2024-10-06,cloud-storage-azure,kontrak_pemasaran_202404_5233|2918105|final approved total
DUP-0000023,kontrak_manajemen_202301_9277.csv,1581579,2022-05-05,cloud-storage-aws,kontrak|manajemen|1581579|approved pending arsip dokumen total
BCH-0000480,memo_teknologi_202410_4680.xml,129686,2024-11-15,server-arsip-medan,memo_teknologi_202410_4680|129686|periode rekap arsip
BCH-0000504,backup_keuangan_202403_8921.xlsx,74316426,2024-08-26,portal-upload-mobile,backup_keuangan_202403_8921|74316426|data final pending
BCH-0000276,surat_hukum_202505_0368.pdf,2476515,2024-03-14,nas-lokal-03,surat_hukum_202505_0368|2476515|approved draft arsip
BCH-0000548,presentasi_sdm_202410_0942.docx,414332,2024-09-21,nas-lokal-03,presentasi_sdm_202410_0942|414332|data approved revisi
BCH-0000341,surat_sdm_202508_6736.zip,4942572,2024-05-27,nas-lokal-03,surat_sdm_202508_6736|4942572|draft data periode
BCH-0000335,log_teknologi_202507_3295.xml,450831,2024-04-16,ftp-cabang,log_teknologi_202507_3295|450831|revisi periode rekap
BCH-0000386,kontrak_hukum_202406_5197.rar,1952224,2024-12-13,nas-lokal-04,kontrak_hukum_202406_5197|1952224|rekap pending draft
BCH-0000472,log_teknologi_202407_8532.rar,3904975,2024-11-16,server-arsip-makassar,log_teknologi_202407_8532|3904975|revisi periode rekap
BCH-0000489,memo_keuangan_202410_8045.txt,92645337,2024-07-24,server-arsip-medan,memo_keuangan_202410_8045|92645337|periode arsip pending
BCH-0000790,gambar_operasional_202506_4658.csv,305780,2024-08-05,portal-upload-mobile,gambar_operasional_202506_4658|305780|periode data draft
BCH-0000709,surat_riset_202508_5293.jpg,3766895,2024-09-22,server-arsip-medan,surat_riset_202508_5293|3766895|total final arsip
DUP-0000025,kontrak_sdm_202211_6435.txt,178871,2024-09-29,server-arsip-surabaya,kontrak|sdm|178871|data final approved dokumen pending
BCH-0000142,backup_manajemen_202501_8270.json,25617525,2024-04-16,server-arsip-medan,backup_manajemen_202501_8270|25617525|total periode rekap
BCH-0000505,invoice_sdm_202412_1920.docx,3595848,2024-11-08,server-arsip-medan,invoice_sdm_202412_1920|3595848|arsip revisi draft
DUP-0000065,presentasi_keuangan_202307_5864.txt,24454624,2022-05-20,server-arsip-surabaya,presentasi|keuangan|24454624|total arsip dokumen revisi
BCH-0000848,dataset_keuangan_202405_1719.docx,4891038,2024-04-13,nas-lokal-03,dataset_keuangan_202405_1719|4891038|periode final draft
BCH-0000788,presentasi_operasional_202502_9345.docx,11909089,2024-01-27,ftp-cabang,presentasi_operasional_202502_9345|11909089|arsip data rekap
BCH-0000586,kontrak_hukum_202410_8864.csv,438058,2024-12-08,nas-lokal-03,kontrak_hukum_202410_8864|438058|final approved total
BCH-0000456,dataset_sdm_202502_6910.txt,428756,2024-05-16,ftp-cabang,dataset_sdm_202502_6910|428756|data rekap revisi
DUP-0000071,dataset_keuangan_202203_4069.docx,48250463,2022-06-21,cloud-storage-gcp,dataset|keuangan|48250463|data dokumen rekap
DUP-0000073,log_operasional_202405_4741.zip,3215004,2023-07-02,ftp-pusat,log|operasional|3215004|total periode approved rekap final
DUP-0000074,invoice_hukum_202409_0121.xlsx,465172218,2022-05-15,cloud-storage-aws,invoice|hukum|465172218|data revisi approved total file
BCH-0000360,memo_hukum_202412_4793.png,740567,2024-03-30,nas-lokal-04,memo_hukum_202412_4793|740567|pending approved final
BCH-0000708,dataset_keuangan_202408_4085.jpeg,48509,2024-04-01,server-arsip-medan,dataset_keuangan_202408_4085|48509|pending arsip total
BCH-0000104,backup_riset_202509_4752.pdf,880091,2024-08-29,server-arsip-semarang,backup_riset_202509_4752|880091|periode final approved
DUP-0000064,backup_teknologi_202312_2765.docx,156443359,2022-04-12,nas-lokal-02,backup|teknologi|156443359|approved dokumen final periode total
BCH-0000592,surat_hukum_202506_6177.png,178928,2024-01-17,server-arsip-semarang,surat_hukum_202506_6177|178928|rekap approved arsip
BCH-0000553,kontrak_manajemen_202507_0556.txt,1381124,2024-03-07,server-arsip-medan,kontrak_manajemen_202507_0556|1381124|periode approved arsip
DUP-0000012,memo_teknologi_202307_2985.png,166911,2023-07-06,server-arsip-bandung,memo|teknologi|166911|data pending periode dokumen
BCH-0000675,log_sdm_202506_2365.csv,1399809,2024-07-03,server-arsip-semarang,log_sdm_202506_2365|1399809|approved data revisi
BCH-0000802,kontrak_sdm_202509_4404.png,610635,2024-10-17,server-arsip-makassar,kontrak_sdm_202509_4404|610635|pending rekap total
BCH-0000437,surat_sdm_202512_7144.json,29896495,2024-04-01,nas-lokal-04,surat_sdm_202512_7144|29896495|periode draft final
DUP-0000022,dataset_logistik_202407_8756.docx,4520113,2024-11-03,nas-lokal-02,dataset|logistik|4520113|rekap draft arsip total dokumen
BCH-0000798,gambar_riset_202403_1670.pdf,168619,2024-07-21,nas-lokal-03,gambar_riset_202403_1670|168619|data revisi rekap
BCH-0000332,log_logistik_202403_4309.csv,333046,2024-01-18,nas-lokal-04,log_logistik_202403_4309|333046|draft periode arsip
BCH-0000745,laporan_logistik_202511_7968.xml,2020056,2024-08-11,cloud-storage-azure,laporan_logistik_202511_7968|2020056|approved periode draft
BCH-0000535,kontrak_operasional_202412_9111.xml,16851451,2024-02-18,server-arsip-medan,kontrak_operasional_202412_9111|16851451|approved draft arsip
BCH-0000365,gambar_manajemen_202409_7260.txt,460538,2024-11-19,nas-lokal-04,gambar_manajemen_202409_7260|460538|arsip revisi total
BCH-0000669,backup_operasional_202505_2110.txt,225963426,2024-11-24,portal-upload-mobile,backup_operasional_202505_2110|225963426|revisi rekap periode
BCH-0000477,invoice_teknologi_202409_2988.xls,299691,2024-12-26,ftp-cabang,invoice_teknologi_202409_2988|299691|periode data rekap
BCH-0000054,surat_riset_202408_1146.pdf,351464606,2024-03-07,nas-lokal-04,surat_riset_202408_1146|351464606|arsip rekap total
BCH-0000406,dataset_logistik_202502_7845.txt,4579944,2024-08-20,portal-upload-mobile,dataset_logistik_202502_7845|4579944|arsip final approved
BCH-0000011,backup_keuangan_202505_6050.pdf,386295760,2024-12-29,nas-lokal-03,backup_keuangan_202505_6050|386295760|revisi total approved
DUP-0000016,surat_manajemen_202203_4596.json,28729396,2022-03-05,nas-lokal-01,surat|manajemen|28729396|data arsip periode approved
BCH-0000310,memo_riset_202408_2611.png,287138,2024-06-04,nas-lokal-04,memo_riset_202408_2611|287138|approved rekap data
BCH-0000370,surat_manajemen_202504_1640.pdf,481157,2024-01-29,server-arsip-semarang,surat_manajemen_202504_1640|481157|data final pending
BCH-0000331,surat_teknologi_202402_1506.jpeg,499648,2024-08-25,nas-lokal-03,surat_teknologi_202402_1506|499648|total data approved
BCH-0000095,invoice_sdm_202412_4661.jpeg,19008282,2024-04-27,portal-upload-mobile,invoice_sdm_202412_4661|19008282|rekap final revisi
BCH-0000651,surat_keuangan_202409_1354.txt,17361142,2024-08-13,server-arsip-semarang,surat_keuangan_202409_1354|17361142|final data periode
DUP-0000091,backup_audit_202409_6860.png,30627026,2022-11-28,cloud-storage-aws,backup|audit|30627026|periode final rekap pending draft
BCH-0000206,presentasi_sdm_202409_8924.docx,494415,2024-04-06,nas-lokal-03,presentasi_sdm_202409_8924|494415|arsip approved periode
BCH-0000711,laporan_audit_202406_6174.xlsx,73057,2024-10-28,server-arsip-makassar,laporan_audit_202406_6174|73057|approved total arsip
BCH-0000713,gambar_hukum_202412_4025.docx,3126695,2024-04-17,server-arsip-medan,gambar_hukum_202412_4025|3126695|final approved draft
BCH-0000432,laporan_keuangan_202407_8613.zip,273334,2024-10-23,server-arsip-makassar,laporan_keuangan_202407_8613|273334|final periode draft
BCH-0000231,surat_teknologi_202508_5894.pdf,2299246,2024-06-08,ftp-cabang,surat_teknologi_202508_5894|2299246|final draft pending
BCH-0000408,kontrak_logistik_202401_4509.docx,280608,2024-11-03,nas-lokal-03,kontrak_logistik_202401_4509|280608|data total final
BCH-0000829,presentasi_logistik_202503_1762.jpg,11413306,2024-08-11,server-arsip-makassar,presentasi_logistik_202503_1762|11413306|revisi data final
BCH-0000751,memo_riset_202401_9643.txt,4262176,2024-03-21,cloud-storage-azure,memo_riset_202401_9643|4262176|data pending revisi
BCH-0000768,invoice_hukum_202505_0713.jpg,19488263,2024-05-16,server-arsip-semarang,invoice_hukum_202505_0713|19488263|arsip approved rekap
BCH-0000135,log_operasional_202401_5503.jpeg,124168537,2024-07-02,server-arsip-medan,log_operasional_202401_5503|124168537|pending data periode
BCH-0000623,presentasi_pemasaran_202409_5865.docx,409881,2024-10-20,server-arsip-medan,presentasi_pemasaran_202409_5865|409881|draft pending arsip
BCH-0000175,surat_hukum_202509_9304.doc,19709062,2024-09-18,cloud-storage-azure,surat_hukum_202509_9304|19709062|draft final pending
BCH-0000487,surat_operasional_202508_4573.jpg,2724190,2024-03-02,server-arsip-medan,surat_operasional_202508_4573|2724190|final rekap arsip
BCH-0000224,dataset_sdm_202412_9306.zip,113797,2024-12-31,nas-lokal-03,dataset_sdm_202412_9306|113797|draft revisi total
DUP-0000087,memo_operasional_202210_6911.png,84904,2022-04-10,cloud-storage-gcp,memo|operasional|84904|revisi periode pending rekap
BCH-0000514,backup_riset_202512_2768.xml,2693248,2024-10-27,cloud-storage-azure,backup_riset_202512_2768|2693248|final revisi data
BCH-0000569,surat_logistik_202406_3954.docx,57706,2024-04-13,nas-lokal-04,surat_logistik_202406_3954|57706|final data revisi
BCH-0000304,gambar_audit_202512_0211.jpg,2700072,2024-08-20,server-arsip-makassar,gambar_audit_202512_0211|2700072|final revisi periode
BCH-0000894,presentasi_sdm_202406_3652.pdf,198182,2024-09-03,cloud-storage-azure,presentasi_sdm_202406_3652|198182|total revisi rekap
BCH-0000016,log_teknologi_202503_7194.xml,416339,2024-08-01,cloud-storage-azure,log_teknologi_202503_7194|416339|revisi total pending
BCH-0000614,dataset_keuangan_202510_7202.csv,609908,2024-01-28,server-arsip-makassar,dataset_keuangan_202510_7202|609908|periode revisi pending
BCH-0000103,surat_operasional_202404_7743.txt,203644,2024-11-15,ftp-cabang,surat_operasional_202404_7743|203644|periode rekap total
BCH-0000791,invoice_audit_202508_3576.xml,116651,2024-12-28,portal-upload-mobile,invoice_audit_202508_3576|116651|rekap revisi arsip
BCH-0000620,log_sdm_202506_1033.xls,308255,2024-09-12,nas-lokal-04,log_sdm_202506_1033|308255|rekap arsip periode
BCH-0000468,log_operasional_202407_4800.doc,201725,2024-08-22,nas-lokal-04,log_operasional_202407_4800|201725|final draft revisi
BCH-0000137,laporan_sdm_202410_6371.xls,8838183,2024-11-06,server-arsip-makassar,laporan_sdm_202410_6371|8838183|arsip draft rekap
BCH-0000769,kontrak_audit_202406_4164.zip,19240223,2024-08-12,nas-lokal-03,kontrak_audit_202406_4164|19240223|rekap arsip final
BCH-0000434,backup_riset_202507_8530.xls,3797332,2024-10-13,ftp-cabang,backup_riset_202507_8530|3797332|approved data rekap
BCH-0000758,backup_operasional_202401_7099.xml,368795,2024-08-16,server-arsip-makassar,backup_operasional_202401_7099|368795|periode draft approved
BCH-0000094,memo_riset_202501_1374.csv,3592833,2024-05-05,nas-lokal-04,memo_riset_202501_1374|3592833|draft total rekap
BCH-0000106,log_sdm_202412_7786.xlsx,257954,2024-09-13,server-arsip-makassar,log_sdm_202412_7786|257954|pending periode rekap
DUP-0000009,dataset_sdm_202212_1679.png,210838,2022-07-31,nas-lokal-01,dataset|sdm|210838|final periode approved data
BCH-0000600,invoice_teknologi_202508_7604.jpg,23785486,2024-08-22,server-arsip-medan,invoice_teknologi_202508_7604|23785486|data periode arsip
BCH-0000865,kontrak_teknologi_202401_7664.png,571178,2024-07-31,server-arsip-makassar,kontrak_teknologi_202401_7664|571178|draft revisi final
BCH-0000081,memo_logistik_202402_2784.pdf,55933,2024-03-04,server-arsip-makassar,memo_logistik_202402_2784|55933|total data rekap
BCH-0000397,log_pemasaran_202403_8707.xlsx,2155723,2024-11-09,nas-lokal-04,log_pemasaran_202403_8707|2155723|data pending approved
